DATE,S&P BSE (SENSEX) 30 SENSITIVE - PRICE INDEX,RELIANCE INDUSTRIES,TATA CONSULTANCY SVS.,HDFC BANK,HINDUSTAN UNILEVER,ITC,HOUSING DEVELOPMENT FINANCE CORPORATION,INFOSYS,STATE BANK OF INDIA,ICICI BANK,KOTAK MAHINDRA BANK,MARUTI SUZUKI INDIA,LARSEN & TOUBRO,OIL & NATURAL GAS,AXIS BANK,COAL INDIA,WIPRO,BHARTI AIRTEL,NTPC,SUN PHARM.INDUSTRIES,ASIAN PAINTS,MAHINDRA & MAHINDRA,INDUSIND BANK,POWER GRID CORPORATION OF INDIA,ADANI PORTS AND SEZ.,VEDANTA,BAJAJ AUTO,TATA MOTORS,TATA STEEL,HERO MOTOCORP,YES BANK,TATA MOTORS A DVR
16-04-2015,28666.04,464.18,1291.4,1029.65,933.1,233.4,1306.8,548.66,292.4,284.09,709.2,3677.9,1169.53,218.43,550.8,383.65,300.97,418,156.1,1087.95,822.25,614.25,934.45,150.7,327.5,204.1,2088.05,541.25,321.74,2430.1,170.16,348.9
17-04-2015,28442.1,463.43,1237.42,1018.25,937.65,234.57,1306.7,544.81,291.75,281.91,693.27,3646.8,1159.83,220,533.7,380.4,293.43,405.95,158,1037.75,816.8,612.25,876,150.1,322.75,211.25,2065.3,535.35,329.65,2410.5,161.88,340.5
20-04-2015,27886.21,442.83,1214.4,1005.1,913.45,227.93,1268.65,533.04,287.65,282.86,685.45,3608.05,1132.3,214.53,518.25,372.05,287.7,402.3,154.4,1043.8,808.95,593.85,843.75,149.8,313.5,207.9,2022.05,533.2,328.17,2316.35,157.58,328.75
21-04-2015,27676.04,438.23,1213.52,1003,873.1,227.97,1258.15,535.65,289.2,282.59,676.5,3490.15,1125.83,213.57,523.2,374.4,289.07,398.3,151.35,952.2,796.5,595.22,837.8,148.85,314.45,211.1,1988.45,527.4,331.79,2329.1,156.75,327.65
22-04-2015,27890.13,439.88,1222.55,1013.1,907.15,228.93,1277.2,534.42,283.85,284.5,681.12,3462.95,1163.73,208.2,540.1,379.2,272.27,399.4,152.7,967.8,785.45,606.47,846.25,147.05,313.7,211,1983.7,523.5,334.74,2409.4,159.21,328.1
23-04-2015,27735.02,438.53,1228.62,1013.5,902.65,228.07,1276.05,530.5,277.65,283.5,688.77,3494.45,1149.4,205.3,538.2,384.25,267.13,399.85,149.5,942,786.4,599.42,858.75,146.65,318.6,211.5,1991.05,512,351.99,2390.55,170.26,319.15
24-04-2015,27437.94,439.45,1246.52,1006.45,889.5,231.97,1245.15,498.8,275.55,280.23,684.12,3541.4,1119.07,211.23,527.25,376.25,261.6,399.15,149.8,947.4,771.35,586.05,830.55,145.85,316.3,204.9,1998.85,516.2,352.99,2352.8,164.79,319.95
27-04-2015,27176.99,437.65,1250.1,1005.45,866.65,229.9,1211.75,496.16,267.05,274.82,668.42,3648.4,1111.8,206.23,524.2,377.65,266.9,391,148.25,926.4,744.8,582.97,823.05,144.95,305.95,210,1984.45,516.85,351.46,2317,162.22,315.95
28-04-2015,27396.38,432.6,1247.5,1004.55,860.6,225.03,1228.25,490.22,272.5,297.14,671.02,3822.6,1110.3,205.03,535,372.4,266.13,400.75,151.3,924.85,765.45,591.1,827.7,144.45,306.1,211.9,1990.15,529.85,353.7,2355.55,165.29,322.5
29-04-2015,27225.93,425,1243.65,993.15,857.7,218.77,1201.15,490.29,271.9,300.14,664.9,3766.2,1103.5,204.2,551.95,370.95,270.82,387.35,151.6,940.5,754.4,586.32,833.1,143.05,312.85,207.05,1978.65,520.9,352.46,2372.1,166.91,318.45
30-04-2015,27011.31,431.18,1231.85,988.8,850.35,214.9,1170,485.56,269.75,301.04,666.45,3725.85,1087.53,202.67,567.8,362.75,269.3,381.1,150.3,938.85,762.45,572.5,823.8,142.2,317.55,209.85,1948.65,508.25,343.32,2328.9,167.89,310.7
01-05-2015,27011.31,431.18,1231.85,988.8,850.35,214.9,1170,485.56,269.75,301.04,666.45,3725.85,1087.53,202.67,567.8,362.75,269.3,381.1,150.3,938.85,762.45,572.5,823.8,142.2,317.55,209.85,1948.65,508.25,343.32,2328.9,167.89,310.7
04-05-2015,27490.59,445.48,1240.77,1000.95,861.75,220.13,1202.2,498.27,277.15,299.36,669.4,3757.75,1086.2,218.9,568.35,369.8,270.57,392.9,152.35,947.75,779.4,601.25,841.7,144.15,347.2,212.4,2087.9,506.45,344.56,2389.55,170.78,312.25
05-05-2015,27440.14,446.08,1258.92,987.65,879.05,217.5,1180.35,490.69,272.05,298.59,711.62,3793.05,1094.93,228.1,565.85,364.4,272.45,387.05,150.5,958.45,781.4,589.62,836.55,143.15,342.7,226.7,2061.65,510.45,362.14,2357.45,171.49,315.75
06-05-2015,26717.37,440.13,1231.52,970.6,858.2,212.23,1163.6,480.51,265.4,283.77,675.6,3634.55,1043.1,218.6,543.3,353.1,266.18,390.2,144.6,937.15,760.85,581.57,802.95,140.6,331.2,220.15,2020.3,497.85,350.27,2326.4,164.21,304.9
07-05-2015,26599.11,435.38,1272.62,951.3,866.25,215.03,1154.25,486,260.95,276.91,654.1,3543.6,1045.93,213.37,527.35,360.8,269.07,393.65,142.5,927.9,765.75,585.37,795.2,140.3,322.8,218.15,2067.85,488.1,349.94,2354.55,159.68,295.1
08-05-2015,27105.39,444.85,1263.62,982,895.2,218.67,1185.35,489.49,261.95,288.18,664.75,3610.55,1067.5,210.33,540.8,363.7,270.25,397.95,142,940.25,759.4,590.17,810.45,140,335.1,217.95,2123.05,513.7,349.37,2300.65,165.22,309.35
11-05-2015,27507.3,447.98,1278,990.3,864.7,217.63,1226.1,498.41,276.05,294.09,669.52,3651.7,1076.87,212.67,551.1,371.95,270.75,396.2,144.95,964.4,771.65,597.12,819.65,143,344.05,230.3,2182.4,529.7,359.28,2384.25,168.87,322.75
12-05-2015,26877.48,434.35,1261.45,971.95,843.95,216.17,1191.35,486.77,267.4,280.18,659.42,3577.45,1039.6,206.43,532.35,369.2,266.93,391.55,141.65,949.65,758.35,588.55,800.25,139.3,334.9,218.25,2128.9,513.55,336.89,2466.4,164.53,313.25
13-05-2015,27251.1,442.55,1257.7,990.25,841.05,218.57,1219.4,489.17,274.3,288.77,670.75,3604.1,1059.8,207.4,558.5,368.95,271.13,382.55,138.4,954.05,762.5,603.45,817.2,140.85,340.45,218.15,2125.9,520.45,342.51,2503.75,168.15,317.85
14-05-2015,27206.06,439.1,1249.62,991.05,846.45,216.47,1209.7,483.7,280.95,286.32,663.4,3646.5,1051.23,210.77,555.85,370.2,268.25,386,139.05,944.4,796.45,613.57,816.65,139.4,333.95,214.75,2165.85,516.6,349.08,2537.5,167.76,315
15-05-2015,27324,436.98,1255.57,990.1,844.8,217.6,1234.3,490.44,287.45,283.95,672.27,3671.2,1061.3,212.6,562.05,366.9,269.22,392,136.1,946.35,790.3,624.52,833.35,140.05,329,210.35,2186.5,519.9,346.89,2529.7,169.91,313.85
18-05-2015,27687.3,445.78,1260.2,1009.85,852.7,222,1264.3,498.26,289.75,287.5,682.17,3697.6,1074.9,214.5,567.5,366.1,272.13,397.45,136.15,956.95,766.75,631.82,846.35,140.05,339.35,211.15,2220.7,520.7,346.94,2520.55,172.91,317.35
19-05-2015,27645.53,447.78,1256.35,1007.55,844.75,221.7,1240.55,505.59,288.45,286.68,688.65,3706.75,1080.47,211.73,561.45,363.65,276.3,398,136.1,957.05,774.75,626.92,845.7,138.75,339.85,215.05,2202.6,509.8,350.94,2580.75,172.81,313.65
20-05-2015,27837.21,454.43,1278.52,1024.05,855.6,221.3,1270.05,511.82,292.6,289.77,692.37,3711.9,1075.03,209.7,558.25,361.35,282,400.55,136.15,965.35,771.2,625.37,851.55,140.8,343.05,216.05,2151.35,505.25,344.22,2579.4,174.96,309.9
21-05-2015,27809.35,448.38,1277.75,1024.7,864.35,218.27,1255.95,512.11,290.25,285.05,698.75,3698.1,1092.2,212.2,570.45,373.7,282.13,396.45,134.95,981.25,777.2,624.47,848.2,139.5,348.4,209,2300.3,511.2,326.07,2602.4,172.16,315.85
22-05-2015,27957.5,451.93,1308.95,1024.3,863.75,219.43,1288.05,511.61,282.45,285.09,693.65,3702.55,1102.3,215.37,568.65,374.75,280.25,394.9,135.35,1003.75,775.4,627.82,852.6,140.95,348.95,206.2,2307.45,514.65,325.17,2603.45,173.37,315.35
25-05-2015,27643.88,447.25,1300.5,1023.55,852.45,211.2,1252.65,504.2,277.65,283.77,687.55,3692.75,1086.83,219.7,562.1,369.9,281.55,399.9,134.25,1002.15,761.9,629.95,854.1,143.1,342.9,199.4,2298.85,505.3,316.31,2588.1,170.54,307.15
26-05-2015,27531.41,442.3,1304.42,1027.4,855.35,209.33,1240.45,501.82,277.15,281.54,691.2,3726.45,1078.93,215,564.25,375,279.13,400.55,132.5,994.85,763.5,631.52,852.95,143.05,345.25,195.1,2321.3,497.6,317.12,2613.85,172.15,308.4
27-05-2015,27564.66,442.65,1307.62,1038.15,857.7,211.8,1239.9,492.12,280.75,284.68,687.27,3721.9,1090.27,221.33,577.8,383.05,276.18,408.75,134.25,975.55,759.25,611.4,860.3,143.2,338.9,191.6,2312.4,471.75,312.64,2606.3,174.18,297.9
28-05-2015,27506.71,437.9,1304.75,1029.4,846.2,214.3,1229.25,504.15,277.6,285.91,684.07,3708.9,1084.5,218.6,574.65,383.35,277.27,403,134.65,954.8,767.35,599.07,855.3,143.2,333,196.75,2302.95,484.35,309.35,2643.4,171.81,298.95
29-05-2015,27828.44,438.5,1305.15,1050.55,859.55,218.07,1236.05,505.79,278.15,288.41,699.65,3785.7,1102.97,219.9,585.4,391.05,280.85,425.6,136.55,966.1,787.05,629.05,873.95,143.7,323.85,196.45,2316.1,481.65,312.97,2696.85,176.46,301.05
01-06-2015,27848.99,451.13,1308.87,1036.2,880.8,221.37,1247.75,511.95,278.2,287.68,696.37,3882.85,1137.03,216.07,578.45,391.8,281.77,416.6,138.55,877.65,789.75,629.05,882.95,143.1,311.55,197.7,2337.75,472.05,314.07,2710,175.91,290.65
02-06-2015,27188.38,449.33,1299.95,1008.8,852.75,212.43,1203.1,502.16,266.25,276.82,679.65,3831.4,1115.7,213.53,553.1,383.5,274.4,418.1,137.95,860.75,759.2,612.3,847.15,142.5,309.15,194.75,2270.7,466.95,306.54,2608.6,169.14,286.8
03-06-2015,26837.2,448.18,1305.45,1005.55,831.45,202.93,1202.85,505.22,257.4,268.86,672.97,3777.2,1102.43,205.23,550.9,387.25,272.8,420.7,138.45,842.4,762.7,602.42,842.6,143.2,297.25,188.3,2240,456.85,301.3,2576.95,165.88,281.85
04-06-2015,26813.42,456.35,1302.82,1014.95,822.65,201.07,1216,507.01,257.6,263.73,682.5,3772.05,1108.3,200.9,556.4,388.55,276.35,416.4,136.9,831.55,759.6,597.8,846.65,144.35,311.2,184.2,2218,451.2,293.49,2547.9,165.43,282.15
05-06-2015,26768.49,453.88,1287.92,1011.75,829.1,202.87,1201.35,502.91,257.8,258.27,678.17,3759.45,1122.4,205.47,548.4,405.35,277.9,415.6,140.05,847.9,758.8,602.92,834.45,144.9,311.3,182.8,2198.5,442.1,296.4,2577.65,164.68,285.65
08-06-2015,26523.09,442.73,1288.72,1003.45,812.25,202.9,1176.75,500.01,254.95,257.41,676.42,3723.5,1119.17,204.27,553.6,400.95,277.5,410.55,138.45,829.55,748,603.2,811.7,146.15,302.15,177.05,2224.2,435.6,287.96,2520.65,164.52,280.1
09-06-2015,26481.25,441.85,1280.82,1001.85,819.75,200.4,1188.8,498.02,257.6,261,665.47,3692.3,1111.27,200.97,558.7,401.3,271.77,407.95,139,810.65,735.7,602.6,809.2,147.35,306.55,182.55,2190.7,440.05,290.35,2499.95,164.64,281.15
10-06-2015,26840.5,452.9,1300.37,1015.6,820.45,200.73,1190.55,506.62,260.6,265.91,667.3,3742.55,1137.37,203.57,564.5,404.9,281.38,415.05,140,823.1,739.15,610.25,819.6,147.15,312.95,185,2253.15,446.6,291.54,2514.95,166.69,281.9
11-06-2015,26370.98,438.58,1285.65,1000.2,816.7,198.03,1164.3,499.41,254,262.27,640.45,3701.4,1117.43,200.67,546.75,400.1,273.02,410.55,136.55,819.55,708.4,593.8,795.1,146,304.25,188,2213.55,430.2,284.58,2504.2,160.92,269.65
12-06-2015,26425.3,444.93,1252.9,1009.15,814.5,198.37,1190.4,493.76,253.95,269.04,655.55,3736.8,1104.97,200.27,551.45,396.1,268.68,414.8,136.5,813.55,705.65,596.47,810.8,145.4,312.05,183.8,2286.3,421.8,283.49,2503.55,161.09,266
15-06-2015,26586.55,450.88,1252.4,1005.2,821.75,199,1214.55,495.22,250.25,272,644.85,3767.4,1112.27,202.63,550.05,394.3,270.45,413.65,135.85,837.7,698.55,610.15,794.55,141.2,310.05,181.35,2332.35,426.35,282.96,2506.05,160.71,263.95
16-06-2015,26686.51,451.98,1256,1008.4,834.95,199.3,1199.05,499.67,254.6,274.59,644.57,3789.6,1118.27,202.97,551.15,397.35,270.15,414.3,137.65,840.1,704.95,616.47,821.55,144.1,313.2,178.5,2391.1,432.8,280.53,2543.2,163.1,269
17-06-2015,26832.66,465.6,1256.9,1004.7,862.05,200.73,1200.9,497.85,255.1,273.95,647.52,3808.75,1140.57,204,549.25,398.1,273.27,422.3,137,843.9,710.65,626.77,818.2,141.8,311,172.65,2372,433.7,290.63,2522.3,163.42,268.35
18-06-2015,27115.83,489.48,1265.02,1019.6,862.6,201.27,1213.3,500.97,258.1,275.77,653.7,3861.1,1144.77,208.57,550.05,394.55,278.05,426.45,136.6,856.05,728.95,626.97,825.55,141.95,311,173.2,2396,445.45,289.35,2526.3,164.93,272.55
19-06-2015,27316.17,498.33,1274.77,1030.5,857.7,203.33,1236.85,497.67,260.15,276.86,664.07,3937.35,1144.07,212.77,551.55,393.65,280.77,434,136.05,845.95,740,652.77,834.7,140,304.6,174.85,2407.75,433.05,290.54,2551.45,165.98,269.45
22-06-2015,27730.21,495.85,1295.75,1047.15,873.45,206.93,1271.55,511.92,266,286.41,678.95,3980.65,1155,212.27,572.15,399.7,280.1,424.5,137,856.9,747.7,656,839.25,141.3,311.05,176.55,2425.05,440.5,295.97,2581.55,171.88,273
23-06-2015,27804.37,497.5,1287.3,1052.1,875.7,209.7,1285.2,500.2,267.75,285,690.22,4017.15,1177.7,212.6,571.3,415.4,278.7,430.3,139.25,857.7,756.5,668.05,833.6,139.4,316.05,176.45,2414.3,436,298.25,2517.4,173.28,272.45
24-06-2015,27729.67,495.45,1285.15,1045.8,896.55,209.1,1283.9,497.55,262.35,288.86,691.9,4009.3,1168.83,211.93,571.5,412.3,282.7,424.95,136.8,871.1,753.65,651.17,844.5,139.85,311.55,176.1,2392.6,430.6,290.16,2521,172.01,270.25
25-06-2015,27895.97,502.28,1275,1065,883.25,208.23,1308.85,495.22,264.8,286.18,703.3,4031.5,1206.5,208.63,570.05,411.35,276.07,426.7,135.6,866.1,750.2,649.9,867.15,141.3,312.55,179.6,2504.3,432.4,288.39,2552.1,171.73,265.8
26-06-2015,27811.84,500.35,1296.4,1062.85,887.95,205.3,1287.85,502.62,265.2,283.36,690.15,4069.95,1187.13,208.8,565.5,411.4,279.32,417.95,137.7,867.2,750.25,652.05,869.4,139.1,311.2,174.85,2544.8,437.6,284.53,2539.2,170.15,268.6
29-06-2015,27645.15,495.43,1296.45,1056.65,900.4,206.63,1285.5,495.07,259.65,282.91,684.22,3993.3,1193.7,206.03,562.7,407.7,276.2,413.9,138.65,849.55,736.7,642.07,859.6,139.5,306.65,172.7,2558.85,428.25,282.3,2535.75,167.51,260.6
30-06-2015,27780.83,500.05,1275.47,1067.15,916.7,210.1,1296.45,492.17,262.75,280,692.9,4023.35,1188.53,206.4,558.95,421.25,273.35,420.05,137.65,874.6,755.35,641.17,872.7,139.1,307.9,174.15,2541.95,434.15,290.2,2523.5,168.77,260.7
01-07-2015,28020.87,502.83,1296.55,1072.35,918.3,209.07,1292.7,498.7,267.75,283.82,704.12,4031.7,1207.8,209.27,578.65,425.5,276.38,424.45,138.3,873.1,760.8,644,875.55,142.35,311.3,176,2526.25,444.5,292.44,2520.6,173.41,263.8
02-07-2015,27945.8,505.43,1288.87,1058.2,923.45,210.03,1285.2,494,267.85,284.55,717.67,3993.4,1200.23,206.67,584,424.05,277.88,433.15,137.65,871.1,762.9,656.72,869.75,141.5,316.05,173.55,2566.2,436.4,289.97,2528.3,173.94,260.05
03-07-2015,28092.79,503.6,1301.95,1074.25,924.5,210.4,1316.05,495.15,269.4,285.95,714.42,3998.9,1204.87,206.13,585.95,417.5,274.77,435.1,138.85,871,772.7,656.32,893.5,141.5,320.8,170.55,2588,433.15,286.96,2576.65,174.27,259.85
06-07-2015,28208.76,507.78,1316.65,1083.5,927.45,212.27,1317.6,491.65,270.8,286.5,721.95,3987.95,1210.7,205.5,584.2,419.75,275.02,433.1,138,878.9,783.55,660.87,899.3,140,320.1,163.4,2595.35,431.1,284.87,2613.4,173.91,254.9
07-07-2015,28171.69,501.63,1308.12,1086.85,924.35,211.57,1337.3,490.25,272.9,284.18,712.8,3972.15,1207.57,203.3,586.2,428.9,276.9,431.85,134.45,885.35,824.6,658.9,898.95,138.6,333.05,158.55,2603.7,431.55,284.11,2563.75,172.4,252.45
08-07-2015,27687.72,498.3,1297.55,1068.85,927.65,208.63,1290.05,478.75,267.35,279.59,707.1,3949,1204.3,201.97,576.65,417.15,276.38,430.3,133,871.3,802.25,639.57,892.4,138,320.65,145.7,2571.45,404.95,269.77,2549.9,159.5,239.45
09-07-2015,27573.66,493.7,1261.25,1074.05,921.55,207.07,1285.3,469,267.75,281.36,705.2,3935.65,1232.6,199.13,571.7,417.15,272.45,433.9,131.1,872.4,796.95,632,893,137,315.15,138.9,2511.25,397.8,267.24,2604.75,159.96,234.4
10-07-2015,27661.4,500.9,1237.17,1090.75,900.25,206.6,1283.35,468.75,270.55,284.68,709.4,3934.4,1250.93,195.93,578.1,419.95,274.32,419.3,129.85,901.55,795.3,624.77,894.95,138.65,317.1,146.2,2466.8,401.9,267.62,2571.55,161.97,238.55
13-07-2015,27961.19,503.5,1254.77,1096.15,910.7,209.73,1323.75,475.07,273.7,287.64,715,4035.25,1238.47,193.73,581.95,419.95,279.82,423.7,133.1,915.5,817.65,633.8,923.95,140,321.4,147.55,2496.85,402.1,271.01,2600.2,162.9,241.75
14-07-2015,27932.9,498.9,1249.75,1091.85,927.3,208.2,1318.4,485.62,268.2,284.95,710.7,4050.65,1238.37,193.13,583.9,434.15,282.7,422.3,133.1,919.4,822.7,634.97,924.05,140.2,315.9,145.25,2498.7,385.95,267.86,2638.7,162.4,232.1
15-07-2015,28198.29,505.58,1272.87,1096.7,929,209.33,1340.15,492,268.05,286.04,712.3,4152.15,1246.27,194.13,584,436.65,288.88,422.95,133.15,929.75,837.85,644,927.15,139.75,319.65,145.5,2532.25,394.3,267.15,2658.25,160.86,240.5
16-07-2015,28446.12,511.85,1270.1,1114.7,936.85,211.97,1359.7,494.52,272.2,288.27,741.25,4178.15,1245.37,194.4,608.65,438.3,287.65,424.65,134.7,941.35,848.05,638.42,932.3,139.6,326.9,143.65,2545.85,395.25,267.53,2649.3,166.07,236.25
17-07-2015,28463.31,510.85,1282.2,1110.55,924.3,214.87,1326.65,500.92,271.1,288.59,733.15,4193,1247.73,195.2,602.1,430.15,284.18,425.85,135.55,947.65,825.4,648.3,935.85,141.2,329.3,145.55,2529.45,398.05,270.62,2649.4,164.91,238.2
20-07-2015,28420.12,512.38,1289.57,1115.25,913.1,213.67,1315.35,500.62,267.45,287.09,736.6,4176.05,1244.87,194.57,599.9,425.45,284.3,429.45,135.7,948,852.3,657.2,947.45,140.2,328.8,143.2,2520.95,390.75,270.15,2661.9,163.59,234.9
21-07-2015,28182.14,503.9,1280.7,1098.05,891.3,208.93,1311.6,556.32,264.3,283.14,720.65,4152.85,1229.97,187.5,584.65,428.65,288.3,445.25,135.6,805.25,816.05,649.3,938.35,140,322.65,136.35,2542.95,389.1,261.72,2687.25,161.53,234.2
22-07-2015,28504.93,525.2,1264.02,1114.4,920.5,209.67,1345.75,551.57,268.55,288,728.65,4191.15,1236.3,189.9,589.85,432.35,292.3,439.4,137.55,834.55,843.3,671.12,956.9,142.8,324.5,136.1,2618.9,389.55,267.15,2711,164.62,240
23-07-2015,28370.84,522.65,1244.3,1107.9,904.25,210.07,1350.55,549,270.05,284.45,720.35,4234.05,1220.7,189.23,583.75,431.5,294.52,432.9,138.35,828.85,846.5,679.45,949.8,142.25,331.35,135.5,2489.05,401.35,257.14,2717.6,164.07,254.5
24-07-2015,28112.31,512.53,1252.57,1107.85,906.8,209.7,1358.75,543.8,263.25,273.27,724.7,4234.2,1201.57,188.57,580.45,426.05,283.38,433.9,138,836.2,849,664.85,955.85,142.05,323.9,132.45,2497.35,390.25,252.52,2740.4,161.63,245.55
27-07-2015,27561.38,502.68,1248.52,1095.85,900.1,207.77,1336,532.65,258.45,264.64,715,4178.1,1162.23,181,555.8,423.6,280.82,417.95,134.2,823.7,853.15,657.97,938.3,140.4,313.95,128.5,2509,377.45,238.9,2605.05,157.06,238.4
28-07-2015,27459.23,505.13,1251.02,1108.5,904.75,207.47,1304.4,531.42,259.2,259.09,729.4,4196.95,1172.63,179.9,561.25,420.85,278.32,410,137.05,820.15,835.15,657,949.85,141.35,313.45,128.65,2482,370.1,237.47,2531.5,158.99,237
29-07-2015,27563.43,498,1253.37,1108.35,899.2,202.67,1312.05,542.7,253.6,262.95,725.95,4273.7,1193.53,179.83,567.2,420.15,282.43,417.65,135.5,829.75,846.85,657.77,953.6,140,314.7,130.4,2497.85,376.45,238.71,2569.85,163.22,241.85
30-07-2015,27705.35,500.08,1240.32,1110.55,920.7,210.63,1335.8,535,256.8,264.55,716.8,4296.45,1182.5,180.6,565.7,420.35,281,416.95,135.85,814.25,857.55,658.87,973.7,142.4,318.35,129.85,2527.25,377.45,236.42,2580.35,162.5,249.8
31-07-2015,28114.56,500.93,1255.37,1111.65,921.65,217.33,1340.4,538.52,270.05,274.91,695.4,4331.45,1194.17,181.8,573.5,439.05,284.93,418.8,135.05,822.4,882.8,681.8,977.7,142,325,130.25,2525.3,383.85,235.23,2682.7,165.79,260.05
03-08-2015,28187.06,501.23,1254.8,1095.4,909.7,221.03,1324.35,539.47,281.05,284.45,690.2,4427.05,1186.27,182.43,576.7,431.7,285.2,418.9,135.05,830.95,877.5,668.95,973.85,140.6,330.7,126.95,2504.9,388.2,236.23,2697.1,166.65,261.85
04-08-2015,28071.93,494,1254.45,1086.45,908.1,219.93,1302.45,528.62,288.6,285.5,690.85,4438.8,1183.17,177.57,580.1,443.4,279.93,413.25,135.15,830.1,905.7,682.15,952.3,141,339.15,127.45,2511.9,380.75,244.19,2623.85,168.33,260.8
05-08-2015,28223.08,493.88,1273.57,1092.2,908.6,221.2,1302.45,543.17,285.4,283.05,691.9,4471.65,1186.4,180,580.4,438.5,287.68,417.55,136.75,841.9,923.3,693.42,952.65,140.75,339.85,127.7,2576.65,376.4,249.9,2666,166.12,260.35
06-08-2015,28298.13,489.48,1286.65,1095.95,907.75,217.5,1303.85,543.47,289.05,282.77,706.8,4452.1,1220.5,180.63,584.75,431.4,285.8,415,135.9,845.4,916.1,698.62,951.6,141.05,346.75,126.6,2578.35,383.1,248.66,2651.1,165.52,263.7
07-08-2015,28236.39,492.18,1276.02,1092.65,904.85,216.3,1298.45,547.8,281.3,281.95,705,4452.95,1222.3,188.57,580.3,414.7,284.55,411.6,133.85,851.95,898.65,695.15,946.95,139.6,339.55,129.3,2537.4,393.4,249.66,2661.85,164.29,267.85
10-08-2015,28101.72,484.45,1286.05,1094.65,906.15,213.97,1305.5,543,282.75,281.45,707.3,4497.15,1213.83,183.37,575.9,407.95,281.72,410.2,131.35,840.7,902.15,679.85,944.4,138.05,338.55,127.8,2554.6,385.7,248.81,2703.95,163.35,264.35
11-08-2015,27866.09,483,1302.1,1094.7,888.2,213.4,1290.65,554.57,268.8,274.77,704.7,4504.3,1200.77,180.03,571.25,392.7,283.07,404.85,130.8,841.75,883.4,669.77,950.7,137.95,331.8,123.55,2539.9,369.15,235.14,2688.4,159.73,249.95
12-08-2015,27512.26,471.45,1335.85,1070.45,866.35,211.17,1261.95,572.2,256.35,265.14,686.15,4447.4,1175,179.57,557.85,371.4,288.88,398.7,128.05,866.15,871.35,649.7,914.45,136,322.2,113.85,2462.2,355.2,237.28,2634.8,154,239
13-08-2015,27549.53,466.68,1317.8,1077.55,866.55,210.9,1256.95,579,259.3,265.36,690.75,4492.85,1173.43,179.83,567.55,377.05,285.6,384.8,127.85,879.05,874.35,669.8,925.3,137.8,334.7,103.4,2486.85,349.4,222.56,2646.5,152.43,235.25
14-08-2015,28067.31,483.48,1351.6,1101.8,870.55,212.1,1299.95,574.62,268.5,275.09,717.7,4572.5,1199.67,180.27,570,377.55,287.63,395.1,129.65,897.7,895.25,689.07,959,138.35,363.75,107.1,2558.6,355.25,226.37,2712.45,159.36,244.8
17-08-2015,27878.27,475.35,1342.37,1091.5,872.65,211.27,1279.6,571.07,279.75,275.36,719.8,4549.8,1186.9,176,561.4,379.85,287.93,390.2,128.05,906.2,900.05,675.52,951.75,138.1,358.3,105,2535.35,356.1,235.09,2650.25,158.12,240.2
18-08-2015,27831.54,472.05,1370.45,1086.35,872.85,209.9,1266.1,582.17,284.8,273.73,705.1,4634,1200.1,173.87,561.35,364.15,285.57,385.55,127.25,889.75,901.35,682.47,968.2,137.4,363.45,102.85,2526.8,348.6,240.42,2641,157.2,243.55
19-08-2015,27931.64,477.3,1366.8,1081.85,876.2,211.27,1256.3,587.77,278,276.82,712.4,4671.85,1209.8,173.73,554,355.65,292.38,382.55,126,927.75,899.75,682.82,957.45,136.45,365.5,102.5,2543.05,351.25,237.99,2684.7,154.85,247.9
20-08-2015,27607.82,458.15,1343.42,1074.7,872.05,219.57,1249.9,567.27,270.55,271.14,697.45,4634.15,1187.9,170.53,533.4,349.85,288.38,380,125.95,936.65,883.2,667.37,932.1,136.1,368.55,98.6,2491.8,342.2,230.13,2629.1,144.01,243.1
21-08-2015,27366.07,453.98,1338.07,1061.3,884.15,220.5,1228.35,574.95,267.5,269.55,688,4567.35,1160,170.63,525.3,348.65,288,369.55,123.4,937.9,886.75,661.12,905.25,133.4,365.05,94.6,2406.2,332.4,226.04,2555.05,138.43,237.3
24-08-2015,25741.56,414.78,1289.32,1019.05,851.15,213.47,1167.75,546.02,245.4,245.41,647.6,4241.8,1087.7,151.8,482.05,336.6,272.18,348.3,115.3,891.1,837.5,621.62,865.6,131.1,334.6,81.1,2191.55,308.25,196.36,2472.55,125.94,219.25
25-08-2015,26032.38,424.08,1283.57,1018.45,865.95,213.27,1145.55,542.82,253.35,257.73,639.45,4199,1083.1,153.77,502.95,353.6,270.65,348.35,119.15,890.6,852.15,625.47,878.05,128.6,344.8,86.4,2198.2,328.85,203.36,2464.5,136.14,222.45
26-08-2015,25714.66,426.7,1288.37,1013.5,855,211.77,1102.35,532.3,245.7,252.77,627.25,4207.05,1061.47,149.9,495.6,358.15,275.47,339.2,119.9,872.9,851.9,607.75,853.5,130.95,347.85,85.55,2244.65,335.1,205.46,2392.7,136.33,226.1
27-08-2015,26231.19,434.58,1287.32,1022.1,857.8,217.13,1193.9,541.4,249.45,256.77,650.4,4203.75,1080.03,153.53,509.25,361.85,275.68,347.3,119.15,902,855,615.1,858.5,134.85,356.55,91.15,2187.75,334.05,215.7,2377.8,137.52,240.65
28-08-2015,26392.38,436.2,1285.42,1027.95,854.5,218,1201.9,555.52,248.95,257.91,647.45,4205.85,1077.63,162.43,508.15,357.55,281.8,362.5,121.6,886.45,858.25,616.97,847.65,135.15,362.65,96.55,2279.55,340.05,218.13,2398.6,135.34,245.5
